sourceTypeModelYearID,sourceTypeID,modelYearID,fuelTypeID,engTechID,regClassID,stmyFuelEngFraction,stmyFraction
521960,52,1960,2,1,46,0,0
521960,52,1960,2,1,47,1,0.00999999983087182
521960,52,1960,3,1,47,1,0
521960,52,1960,9,30,41,1,0
521960,52,1960,9,30,42,0,0
521960,52,1960,9,30,46,0,0
521960,52,1960,9,30,47,0,0
521960,52,1960,9,40,41,0,0
521960,52,1960,9,40,42,0,0
521960,52,1960,9,40,46,0,0
521960,52,1960,9,40,47,1,0
521961,52,1961,1,1,41,0,0
521961,52,1961,1,1,42,0,0
521961,52,1961,1,1,46,1,0.990000000169128
521961,52,1961,1,1,47,0,0
521961,52,1961,2,1,41,0,0
521961,52,1961,2,1,42,0,0
521961,52,1961,2,1,46,0,0
521961,52,1961,2,1,47,1,0.00999999983087182
521961,52,1961,3,1,47,1,0
521961,52,1961,9,30,41,1,0
521961,52,1961,9,30,42,0,0
521961,52,1961,9,30,46,0,0
521961,52,1961,9,30,47,0,0
521961,52,1961,9,40,41,0,0
521961,52,1961,9,40,42,0,0
521961,52,1961,9,40,46,0,0
521961,52,1961,9,40,47,1,0
521962,52,1962,1,1,41,0,0
521962,52,1962,1,1,42,0,0
521962,52,1962,1,1,46,1,0.990000000169128
521962,52,1962,1,1,47,0,0
521962,52,1962,2,1,41,0,0
521962,52,1962,2,1,42,0,0
521962,52,1962,2,1,46,0,0
521962,52,1962,2,1,47,1,0.00999999983087182
521962,52,1962,3,1,47,1,0
521962,52,1962,9,30,41,1,0
521962,52,1962,9,30,42,0,0
521962,52,1962,9,30,46,0,0
521962,52,1962,9,30,47,0,0
521962,52,1962,9,40,41,0,0
521962,52,1962,9,40,42,0,0
521962,52,1962,9,40,46,0,0
521962,52,1962,9,40,47,1,0
521963,52,1963,1,1,41,0,0
521963,52,1963,1,1,42,0,0
521963,52,1963,1,1,46,1,0.990000000169128
521963,52,1963,1,1,47,0,0
521963,52,1963,2,1,41,0,0
521963,52,1963,2,1,42,0,0
521963,52,1963,2,1,46,0,0
521963,52,1963,2,1,47,1,0.00999999983087182
521963,52,1963,3,1,47,1,0
521963,52,1963,9,30,41,1,0
521963,52,1963,9,30,42,0,0
521963,52,1963,9,30,46,0,0
521963,52,1963,9,30,47,0,0
521963,52,1963,9,40,41,0,0
521963,52,1963,9,40,42,0,0
521963,52,1963,9,40,46,0,0
521963,52,1963,9,40,47,1,0
521964,52,1964,1,1,41,0,0
521964,52,1964,1,1,42,0,0
521964,52,1964,1,1,46,1,0.990000000169128
521964,52,1964,1,1,47,0,0
521964,52,1964,2,1,41,0,0
521964,52,1964,2,1,42,0,0
521964,52,1964,2,1,46,0,0
521964,52,1964,2,1,47,1,0.00999999983087182
521964,52,1964,3,1,47,1,0
521964,52,1964,9,30,41,1,0
521964,52,1964,9,30,42,0,0
521964,52,1964,9,30,46,0,0
521964,52,1964,9,30,47,0,0
521964,52,1964,9,40,41,0,0
521964,52,1964,9,40,42,0,0
521964,52,1964,9,40,46,0,0
521964,52,1964,9,40,47,1,0
521965,52,1965,1,1,41,0,0
521965,52,1965,1,1,42,0,0
521965,52,1965,1,1,46,1,0.990000000169128
521965,52,1965,1,1,47,0,0
521965,52,1965,2,1,41,0,0
521965,52,1965,2,1,42,0,0
521965,52,1965,2,1,46,0,0
521965,52,1965,2,1,47,1,0.00999999983087182
521965,52,1965,3,1,47,1,0
521965,52,1965,9,30,41,1,0
521965,52,1965,9,30,42,0,0
521965,52,1965,9,30,46,0,0
521965,52,1965,9,30,47,0,0
521965,52,1965,9,40,41,0,0
521965,52,1965,9,40,42,0,0
521965,52,1965,9,40,46,0,0
521965,52,1965,9,40,47,1,0
521966,52,1966,1,1,41,0,0
521966,52,1966,1,1,42,0,0
521966,52,1966,1,1,46,1,0.990000000169128
521966,52,1966,1,1,47,0,0
521966,52,1966,2,1,41,0,0
521966,52,1966,2,1,42,0,0
521966,52,1966,2,1,46,0,0
521966,52,1966,2,1,47,1,0.00999999983087182
521966,52,1966,3,1,47,1,0
521966,52,1966,9,30,41,1,0
521966,52,1966,9,30,42,0,0
521966,52,1966,9,30,46,0,0
521966,52,1966,9,30,47,0,0
521966,52,1966,9,40,41,0,0
521966,52,1966,9,40,42,0,0
521966,52,1966,9,40,46,0,0
521966,52,1966,9,40,47,1,0
521967,52,1967,1,1,41,0,0
521967,52,1967,1,1,42,0,0
521967,52,1967,1,1,46,1,0.990000000169128
521967,52,1967,1,1,47,0,0
521967,52,1967,2,1,41,0,0
521967,52,1967,2,1,42,0,0
521967,52,1967,2,1,46,0,0
521967,52,1967,2,1,47,1,0.00999999983087182
521967,52,1967,3,1,47,1,0
521967,52,1967,9,30,41,1,0
521967,52,1967,9,30,42,0,0
521967,52,1967,9,30,46,0,0
521967,52,1967,9,30,47,0,0
521967,52,1967,9,40,41,0,0
521967,52,1967,9,40,42,0,0
521967,52,1967,9,40,46,0,0
521967,52,1967,9,40,47,1,0
521968,52,1968,1,1,41,0,0
521968,52,1968,1,1,42,0,0
521968,52,1968,1,1,46,1,0.990000000169128
521968,52,1968,1,1,47,0,0
521968,52,1968,2,1,41,0,0
521968,52,1968,2,1,42,0,0
521968,52,1968,2,1,46,0,0
521968,52,1968,2,1,47,1,0.00999999983087182
521968,52,1968,3,1,47,1,0
521968,52,1968,9,30,41,1,0
521968,52,1968,9,30,42,0,0
521968,52,1968,9,30,46,0,0
521968,52,1968,9,30,47,0,0
521968,52,1968,9,40,41,0,0
521968,52,1968,9,40,42,0,0
521968,52,1968,9,40,46,0,0
521968,52,1968,9,40,47,1,0
521969,52,1969,1,1,41,0,0
521969,52,1969,1,1,42,0,0
521969,52,1969,1,1,46,1,0.989999998988956
521969,52,1969,1,1,47,0,0
521969,52,1969,2,1,41,0,0
521969,52,1969,2,1,42,0,0
521969,52,1969,2,1,46,0,0
521969,52,1969,2,1,47,1,0.0100000010110439
521969,52,1969,3,1,47,1,0
521969,52,1969,9,30,41,1,0
521969,52,1969,9,30,42,0,0
521969,52,1969,9,30,46,0,0
521969,52,1969,9,30,47,0,0
521969,52,1969,9,40,41,0,0
521969,52,1969,9,40,42,0,0
521969,52,1969,9,40,46,0,0
521969,52,1969,9,40,47,1,0
521970,52,1970,1,1,41,0,0
521970,52,1970,1,1,42,0,0
521970,52,1970,1,1,46,1,0.989999996038525
521970,52,1970,1,1,47,0,0
521970,52,1970,2,1,41,0,0
521970,52,1970,2,1,42,0,0
521970,52,1970,2,1,46,0,0
521970,52,1970,2,1,47,1,0.0100000039614753
521970,52,1970,3,1,47,1,0
521970,52,1970,9,30,41,1,0
521970,52,1970,9,30,42,0,0
521970,52,1970,9,30,46,0,0
521970,52,1970,9,30,47,0,0
521970,52,1970,9,40,41,0,0
521970,52,1970,9,40,42,0,0
521970,52,1970,9,40,46,0,0
521970,52,1970,9,40,47,1,0
521971,52,1971,1,1,41,0,0
521971,52,1971,1,1,42,0,0
521971,52,1971,1,1,46,1,0.97049999384207
521971,52,1971,1,1,47,0,0
521971,52,1971,2,1,41,0,0
521971,52,1971,2,1,42,0,0
521971,52,1971,2,1,46,0,0
521971,52,1971,2,1,47,1,0.0295000061579302
521971,52,1971,3,1,47,1,0
521971,52,1971,9,30,41,1,0
521971,52,1971,9,30,42,0,0
521971,52,1971,9,30,46,0,0
521971,52,1971,9,30,47,0,0
521971,52,1971,9,40,41,0,0
521971,52,1971,9,40,42,0,0
521971,52,1971,9,40,46,0,0
521971,52,1971,9,40,47,1,0
521972,52,1972,1,1,41,0,0
521972,52,1972,1,1,42,0,0
521972,52,1972,1,1,46,1,0.940999997935906
521972,52,1972,1,1,47,0,0
521972,52,1972,2,1,41,0,0
521972,52,1972,2,1,42,0,0
521972,52,1972,2,1,46,0,0
521972,52,1972,2,1,47,1,0.059000002064094
521972,52,1972,3,1,47,1,0
521972,52,1972,9,30,41,1,0
521972,52,1972,9,30,42,0,0
521972,52,1972,9,30,46,0,0
521972,52,1972,9,30,47,0,0
521972,52,1972,9,40,41,0,0
521972,52,1972,9,40,42,0,0
521972,52,1972,9,40,46,0,0
521972,52,1972,9,40,47,1,0
521973,52,1973,1,1,41,0,0
521973,52,1973,1,1,42,0,0
521973,52,1973,1,1,46,1,0.91149991525813
521973,52,1973,1,1,47,0,0
521973,52,1973,2,1,41,0,0
521973,52,1973,2,1,42,0,0
521973,52,1973,2,1,46,0.0261854857986392,0.0023174177121866
521973,52,1973,2,1,47,0.973814514201361,0.0861826670296831
521973,52,1973,3,1,47,1,0
521973,52,1973,9,30,41,1,0
521973,52,1973,9,30,42,0,0
521973,52,1973,9,30,46,0,0
521973,52,1973,9,30,47,0,0
521973,52,1973,9,40,41,0,0
521973,52,1973,9,40,42,0,0
521973,52,1973,9,40,46,0,0
521973,52,1973,9,40,47,1,0
521974,52,1974,1,1,41,0,0
521974,52,1974,1,1,42,0,0
521974,52,1974,1,1,46,1,0.881999948521552
521974,52,1974,1,1,47,0,0
521974,52,1974,2,1,41,0,0
521974,52,1974,2,1,42,0,0
521974,52,1974,2,1,46,0.0616883764454428,0.00727923159618412
521974,52,1974,2,1,47,0.938311623554557,0.110720819882264
521974,52,1974,3,1,47,1,0
521974,52,1974,9,30,41,1,0
521974,52,1974,9,30,42,0,0
521974,52,1974,9,30,46,0,0
521974,52,1974,9,30,47,0,0
521974,52,1974,9,40,41,0,0
521974,52,1974,9,40,42,0,0
521974,52,1974,9,40,46,0,0
521974,52,1974,9,40,47,1,0
521975,52,1975,1,1,41,0,0
521975,52,1975,1,1,42,0,0
521975,52,1975,1,1,46,1,0.852500009925512
521975,52,1975,1,1,47,0,0
521975,52,1975,2,1,41,0,0
521975,52,1975,2,1,42,0,0
521975,52,1975,2,1,46,0.142719996829033,0.0210511981157133
521975,52,1975,2,1,47,0.857280003170967,0.126448791958775
521975,52,1975,3,1,47,1,0
521975,52,1975,9,30,41,1,0
521975,52,1975,9,30,42,0,0
521975,52,1975,9,30,46,0,0
521975,52,1975,9,30,47,0,0
521975,52,1975,9,40,41,0,0
521975,52,1975,9,40,42,0,0
521975,52,1975,9,40,46,0,0
521975,52,1975,9,40,47,1,0
521976,52,1976,1,1,41,0,0
521976,52,1976,1,1,42,0,0
521976,52,1976,1,1,46,1,0.822999926540905
521976,52,1976,1,1,47,0,0
521976,52,1976,2,1,41,0,0
521976,52,1976,2,1,42,0,0
521976,52,1976,2,1,46,0.444344947726573,0.0786490883887813
521976,52,1976,2,1,47,0.555655052273427,0.0983509850703141
521976,52,1976,3,1,47,1,0
521976,52,1976,9,30,41,1,0
521976,52,1976,9,30,42,0,0
521976,52,1976,9,30,46,0,0
521976,52,1976,9,30,47,0,0
521976,52,1976,9,40,41,0,0
521976,52,1976,9,40,42,0,0
521976,52,1976,9,40,46,0,0
521976,52,1976,9,40,47,1,0
521977,52,1977,1,1,41,0,0
521977,52,1977,1,1,42,0,0
521977,52,1977,1,1,46,1,0.793499859698538
521977,52,1977,1,1,47,0,0
521977,52,1977,2,1,41,0,0
521977,52,1977,2,1,42,0,0
521977,52,1977,2,1,46,0.431084990501404,0.0890191110203945
521977,52,1977,2,1,47,0.568915009498596,0.117481029281068
521977,52,1977,3,1,47,1,0
521977,52,1977,9,30,41,1,0
521977,52,1977,9,30,42,0,0
521977,52,1977,9,30,46,0,0
521977,52,1977,9,30,47,0,0
521977,52,1977,9,40,41,0,0
521977,52,1977,9,40,42,0,0
521977,52,1977,9,40,46,0,0
521977,52,1977,9,40,47,1,0
521978,52,1978,1,1,41,0,0
521978,52,1978,1,1,42,0,0
521978,52,1978,1,1,46,1,0.764000048945849
521978,52,1978,1,1,47,0,0
521978,52,1978,2,1,41,0,0
521978,52,1978,2,1,42,0,0
521978,52,1978,2,1,46,0.36283080662215,0.0856280526037655
521978,52,1978,2,1,47,0.63716919337785,0.150371898450386
521978,52,1978,3,1,47,1,0
521978,52,1978,9,30,41,1,0
521978,52,1978,9,30,42,0,0
521978,52,1978,9,30,46,0,0
521978,52,1978,9,30,47,0,0
521978,52,1978,9,40,41,0,0
521978,52,1978,9,40,42,0,0
521978,52,1978,9,40,46,0,0
521978,52,1978,9,40,47,1,0
521979,52,1979,1,1,41,0,0
521979,52,1979,1,1,42,0,0
521979,52,1979,1,1,46,1,0.734499997478306
521979,52,1979,1,1,47,0,0
521979,52,1979,2,1,41,0,0
521979,52,1979,2,1,42,0,0
521979,52,1979,2,1,46,0.335298995235532,0.0890218840805555
521979,52,1979,2,1,47,0.664701004764467,0.176478118441139
521979,52,1979,3,1,47,1,0
521979,52,1979,9,30,41,1,0
521979,52,1979,9,30,42,0,0
521979,52,1979,9,30,46,0,0
521979,52,1979,9,30,47,0,0
521979,52,1979,9,40,41,0,0
521979,52,1979,9,40,42,0,0
521979,52,1979,9,40,46,0,0
521979,52,1979,9,40,47,1,0
521980,52,1980,1,1,41,0,0
521980,52,1980,1,1,42,0,0
521980,52,1980,1,1,46,1,0.704999986501689
521980,52,1980,1,1,47,0,0
521980,52,1980,2,1,41,0,0
521980,52,1980,2,1,42,0,0
521980,52,1980,2,1,46,0.580102997425288,0.171130392070871
521980,52,1980,2,1,47,0.419897002574712,0.123869621427441
521980,52,1980,3,1,47,1,0
521980,52,1980,9,30,41,1,0
521980,52,1980,9,30,42,0,0
521980,52,1980,9,30,46,0,0
521980,52,1980,9,30,47,0,0
521980,52,1980,9,40,41,0,0
521980,52,1980,9,40,42,0,0
521980,52,1980,9,40,46,0,0
521980,52,1980,9,40,47,1,0
521981,52,1981,1,1,41,0,0
521981,52,1981,1,1,42,0,0
521981,52,1981,1,1,46,1,0.675499985503417
521981,52,1981,1,1,47,0,0
521981,52,1981,2,1,41,0,0
521981,52,1981,2,1,42,0,0
521981,52,1981,2,1,46,0.471961990834415,0.153151672867604
521981,52,1981,2,1,47,0.528038009165585,0.171348341628979
521981,52,1981,3,1,47,1,0
521981,52,1981,9,30,41,1,0
521981,52,1981,9,30,42,0,0
521981,52,1981,9,30,46,0,0
521981,52,1981,9,30,47,0,0
521981,52,1981,9,40,41,0,0
521981,52,1981,9,40,42,0,0
521981,52,1981,9,40,46,0,0
521981,52,1981,9,40,47,1,0
521982,52,1982,1,1,41,0.551887061766982,0.26093586426125
521982,52,1982,1,1,42,0.0128632741718422,0.00608184136897965
521982,52,1982,1,1,46,0.421395907089306,0.199238780594801
521982,52,1982,1,1,47,0.0138537569718697,0.00655014820812459
521982,52,1982,2,1,41,0.267959981446096,0.141266724455797
521982,52,1982,2,1,42,0,0
521982,52,1982,2,1,46,0.35214434292222,0.18564816131049
521982,52,1982,2,1,47,0.379895675631684,0.200278479800558
521982,52,1982,3,1,47,1,0
521982,52,1982,9,30,41,1,0
521982,52,1982,9,30,42,0,0
521982,52,1982,9,30,46,0,0
521982,52,1982,9,30,47,0,0
521982,52,1982,9,40,41,0,0
521982,52,1982,9,40,42,0,0
521982,52,1982,9,40,46,0,0
521982,52,1982,9,40,47,1,0
521983,52,1983,1,1,41,0.660878755609691,0.339289620003454
521983,52,1983,1,1,42,0.00626946155617355,0.00321868907263932
521983,52,1983,1,1,46,0.326867831487529,0.167811208024752
521983,52,1983,1,1,47,0.00598395134660645,0.00307211052144689
521983,52,1983,2,1,41,0.304715958097707,0.148277336407439
521983,52,1983,2,1,42,0,0
521983,52,1983,2,1,46,0.371592705626941,0.180820121672555
521983,52,1983,2,1,47,0.323691336275352,0.157510914297714
521983,52,1983,3,1,47,1,0
521983,52,1983,9,30,41,1,0
521983,52,1983,9,30,42,0,0
521983,52,1983,9,30,46,0,0
521983,52,1983,9,30,47,0,0
521983,52,1983,9,40,41,0,0
521983,52,1983,9,40,42,0,0
521983,52,1983,9,40,46,0,0
521983,52,1983,9,40,47,1,0
521984,52,1984,1,1,41,0.745933551645102,0.335543711792607
521984,52,1984,1,1,42,0.0162784551983237,0.00732254671672681
521984,52,1984,1,1,46,0.237116028981517,0.10666203754277
521984,52,1984,1,1,47,0.000671964175057254,0.000302270025249707
521984,52,1984,2,1,41,0.223987968399817,0.123231333780011
521984,52,1984,2,1,42,0,0
521984,52,1984,2,1,46,0.341599389445845,0.187937542719742
521984,52,1984,2,1,47,0.434412642154338,0.239000557422893
521984,52,1984,3,1,47,1,0
521984,52,1984,9,30,41,1,0
521984,52,1984,9,30,42,0,0
521984,52,1984,9,30,46,0,0
521984,52,1984,9,30,47,0,0
521984,52,1984,9,40,41,0,0
521984,52,1984,9,40,42,0,0
521984,52,1984,9,40,46,0,0
521984,52,1984,9,40,47,1,0
521985,52,1985,1,1,41,0.733579663937631,0.335075922901539
521985,52,1985,1,1,42,0.0319212333468065,0.0145806069192588
521985,52,1985,1,1,46,0.234499102715562,0.107111752308172
521985,52,1985,1,1,47,0,0
521985,52,1985,2,1,41,0.207019956167774,0.112459806422605
521985,52,1985,2,1,42,0,0
521985,52,1985,2,1,46,0.320676048351939,0.174201400626317
521985,52,1985,2,1,47,0.472303995480287,0.256570510822108
521985,52,1985,3,1,47,1,0
521985,52,1985,9,30,41,1,0
521985,52,1985,9,30,42,0,0
521985,52,1985,9,30,46,0,0
521985,52,1985,9,30,47,0,0
521985,52,1985,9,40,41,0,0
521985,52,1985,9,40,42,0,0
521985,52,1985,9,40,46,0,0
521985,52,1985,9,40,47,1,0
521986,52,1986,1,1,41,0.737091123234517,0.362955464546702
521986,52,1986,1,1,42,0.0454122216180523,0.0223617046439912
521986,52,1986,1,1,46,0.21749665514743,0.107098833533602
521986,52,1986,1,1,47,0,0
521986,52,1986,2,1,41,0.277644060492729,0.140927682044757
521986,52,1986,2,1,42,0,0
521986,52,1986,2,1,46,0.309759183652336,0.157228804631112
521986,52,1986,2,1,47,0.412596755854934,0.209427510599836
521986,52,1986,3,1,47,1,0
521986,52,1986,9,30,41,1,0
521986,52,1986,9,30,42,0,0
521986,52,1986,9,30,46,0,0
521986,52,1986,9,30,47,0,0
521986,52,1986,9,40,41,0,0
521986,52,1986,9,40,42,0,0
521986,52,1986,9,40,46,0,0
521986,52,1986,9,40,47,1,0
521987,52,1987,1,1,41,0.687009258754367,0.328403355412865
521987,52,1987,1,1,42,0.125883523365251,0.0601746933357171
521987,52,1987,1,1,46,0.187107217880382,0.0894407715629537
521987,52,1987,1,1,47,0,0
521987,52,1987,2,1,41,0.320596021389423,0.167345089448279
521987,52,1987,2,1,42,0.00743944710722093,0.00388325137725711
521987,52,1987,2,1,46,0.305808228675272,0.159626139962358
521987,52,1987,2,1,47,0.366156302828084,0.19112669890057
521987,52,1987,3,1,47,1,0
521987,52,1987,9,30,41,1,0
521987,52,1987,9,30,42,0,0
521987,52,1987,9,30,46,0,0
521987,52,1987,9,30,47,0,0
521987,52,1987,9,40,41,0,0
521987,52,1987,9,40,42,0,0
521987,52,1987,9,40,46,0,0
521987,52,1987,9,40,47,1,0
521988,52,1988,1,1,41,0.667170778005305,0.316394704926872
521988,52,1988,1,1,42,0.172114008361062,0.0816222213029038
521988,52,1988,1,1,46,0.160715213633632,0.076216531465753
521988,52,1988,1,1,47,0,0
521988,52,1988,2,1,41,0.276073495208579,0.145150206997725
521988,52,1988,2,1,42,0.0817776670175803,0.0429959612255596
521988,52,1988,2,1,46,0.281205726290187,0.147848562387809
521988,52,1988,2,1,47,0.360943111483654,0.189771811693378
521988,52,1988,3,1,47,1,0
521988,52,1988,9,30,41,1,0
521988,52,1988,9,30,42,0,0
521988,52,1988,9,30,46,0,0
521988,52,1988,9,30,47,0,0
521988,52,1988,9,40,41,0,0
521988,52,1988,9,40,42,0,0
521988,52,1988,9,40,46,0,0
521988,52,1988,9,40,47,1,0
521989,52,1989,1,1,41,0.728118679423442,0.308511482374709
521989,52,1989,1,1,42,0.173682028040688,0.0735908876491232
521989,52,1989,1,1,46,0.0981992925358702,0.0416080649549857
521989,52,1989,1,1,47,0,0
521989,52,1989,2,1,41,0.35028901922483,0.201867906520774
521989,52,1989,2,1,42,0.0767680311357549,0.0442406152707568
521989,52,1989,2,1,46,0.231119028525441,0.133191484417045
521989,52,1989,2,1,47,0.341823921113974,0.196989558812607
521989,52,1989,3,1,47,1,0
521989,52,1989,9,30,41,1,0
521989,52,1989,9,30,42,0,0
521989,52,1989,9,30,46,0,0
521989,52,1989,9,30,47,0,0
521989,52,1989,9,40,41,0,0
521989,52,1989,9,40,42,0,0
521989,52,1989,9,40,46,0,0
521989,52,1989,9,40,47,1,0
521990,52,1990,1,1,41,0.671317756632806,0.265198488288735
521990,52,1990,1,1,42,0.188819740296994,0.0745916657068613
521990,52,1990,1,1,46,0.1398625030702,0.0552515169098731
521990,52,1990,1,1,47,0,0
521990,52,1990,2,1,41,0.324613561704735,0.19637767789032
521990,52,1990,2,1,42,0.102786689652065,0.0621816640250712
521990,52,1990,2,1,46,0.275658054389899,0.166761635985163
521990,52,1990,2,1,47,0.296941694253301,0.179637351193976
521990,52,1990,3,1,47,1,0
521990,52,1990,9,30,41,1,0
521990,52,1990,9,30,42,0,0
521990,52,1990,9,30,46,0,0
521990,52,1990,9,30,47,0,0
521990,52,1990,9,40,41,0,0
521990,52,1990,9,40,42,0,0
521990,52,1990,9,40,46,0,0
521990,52,1990,9,40,47,1,0
521991,52,1991,1,1,41,0.518608569364283,0.199256722802395
521991,52,1991,1,1,42,0.258038216442817,0.0991419201367941
521991,52,1991,1,1,46,0.2233532141929,0.0858154533428036
521991,52,1991,1,1,47,0,0
521991,52,1991,2,1,41,0.155430564847983,0.0957119508403152
521991,52,1991,2,1,42,0.119471241063001,0.0735687061462917
521991,52,1991,2,1,46,0.384001797090079,0.236462893650453
521991,52,1991,2,1,47,0.341096396998938,0.210042353080947
521991,52,1991,3,1,47,1,0
521991,52,1991,9,30,41,1,0
521991,52,1991,9,30,42,0,0
521991,52,1991,9,30,46,0,0
521991,52,1991,9,30,47,0,0
521991,52,1991,9,40,41,0,0
521991,52,1991,9,40,42,0,0
521991,52,1991,9,40,46,0,0
521991,52,1991,9,40,47,1,0
521992,52,1992,1,1,41,0.45021581467151,0.193775407825665
521992,52,1992,1,1,42,0.37546442587679,0.161601991483548
521992,52,1992,1,1,46,0.173193027707154,0.0745432489993764
521992,52,1992,1,1,47,0.00112673174454537,0.000484951652506262
521992,52,1992,2,1,41,0.230029920822295,0.131023754741772
521992,52,1992,2,1,42,0.165430776528609,0.0942284439047831
521992,52,1992,2,1,46,0.287414311716476,0.163709582444741
521992,52,1992,2,1,47,0.317124990932619,0.180632618947608
521992,52,1992,3,1,47,1,0
521992,52,1992,9,30,41,1,0
521992,52,1992,9,30,42,0,0
521992,52,1992,9,30,46,0,0
521992,52,1992,9,30,47,0,0
521992,52,1992,9,40,41,0,0
521992,52,1992,9,40,42,0,0
521992,52,1992,9,40,46,0,0
521992,52,1992,9,40,47,1,0
521993,52,1993,1,1,41,0.628754802962696,0.22886293964564
521993,52,1993,1,1,42,0.239125742701439,0.0870403218579394
521993,52,1993,1,1,46,0.132119454335865,0.0480906810750487
521993,52,1993,1,1,47,0,0
521993,52,1993,2,1,41,0.248162272572964,0.157832708579859
521993,52,1993,2,1,42,0.167096436721353,0.106274345928308
521993,52,1993,2,1,46,0.248314480706587,0.157929513874832
521993,52,1993,2,1,47,0.336426809999096,0.213969489038374
521993,52,1993,3,1,47,1,0
521993,52,1993,9,30,41,1,0
521993,52,1993,9,30,42,0,0
521993,52,1993,9,30,46,0,0
521993,52,1993,9,30,47,0,0
521993,52,1993,9,40,41,0,0
521993,52,1993,9,40,42,0,0
521993,52,1993,9,40,46,0,0
521993,52,1993,9,40,47,1,0
521994,52,1994,1,1,41,0.548226919168743,0.189076059759188
521994,52,1994,1,1,42,0.392514811724241,0.135373057037164
521994,52,1994,1,1,46,0.0592582691070159,0.0204373766393903
521994,52,1994,1,1,47,0,0
521994,52,1994,2,1,41,0.46478402405035,0.304486291790671
521994,52,1994,2,1,42,0.112006647271221,0.0733770674523556
521994,52,1994,2,1,46,0.179386939780109,0.117518807151179
521994,52,1994,2,1,47,0.24382238889832,0.159731340170052
521994,52,1994,3,1,47,1,0
521994,52,1994,9,30,41,1,0
521994,52,1994,9,30,42,0,0
521994,52,1994,9,30,46,0,0
521994,52,1994,9,30,47,0,0
521994,52,1994,9,40,41,0,0
521994,52,1994,9,40,42,0,0
521994,52,1994,9,40,46,0,0
521994,52,1994,9,40,47,1,0
521995,52,1995,1,1,41,0.610190491433216,0.231683424271767
521995,52,1995,1,1,42,0.331704234572237,0.125944887686852
521995,52,1995,1,1,46,0.0581052739945463,0.0220620102022339
521995,52,1995,1,1,47,0,0
521995,52,1995,2,1,41,0.343857920735371,0.213298396033797
521995,52,1995,2,1,42,0.148397574524131,0.0920524516451747
521995,52,1995,2,1,46,0.265167916247118,0.164486224700528
521995,52,1995,2,1,47,0.24257658849338,0.150472605459648
521995,52,1995,3,1,47,1,0
521995,52,1995,9,30,41,1,0
521995,52,1995,9,30,42,0,0
521995,52,1995,9,30,46,0,0
521995,52,1995,9,30,47,0,0
521995,52,1995,9,40,41,0,0
521995,52,1995,9,40,42,0,0
521995,52,1995,9,40,46,0,0
521995,52,1995,9,40,47,1,0
521996,52,1996,1,1,41,0.518595957129979,0.182354633764261
521996,52,1996,1,1,42,0.406618470882645,0.142979831061437
521996,52,1996,1,1,46,0.0747855719873758,0.0262969570107749
521996,52,1996,1,1,47,0,0
521996,52,1996,2,1,41,0.327566343357708,0.212383724297063
521996,52,1996,2,1,42,0.180227753500023,0.116854012282416
521996,52,1996,2,1,46,0.220530873230216,0.142985288717436
521996,52,1996,2,1,47,0.271675029912054,0.176145552866612
521996,52,1996,3,1,47,1,0
521996,52,1996,9,30,41,1,0
521996,52,1996,9,30,42,0,0
521996,52,1996,9,30,46,0,0
521996,52,1996,9,30,47,0,0
521996,52,1996,9,40,41,0,0
521996,52,1996,9,40,42,0,0
521996,52,1996,9,40,46,0,0
521996,52,1996,9,40,47,1,0
521997,52,1997,1,1,41,0.434049832098144,0.161849522916584
521997,52,1997,1,1,42,0.49697603565466,0.185313593793753
521997,52,1997,1,1,46,0.0689526820553694,0.0257112383629654
